designation,    u,    v,    w
Gaia DR3 776361350736941056,-30.684032815328223,0.5883050483523675,59.301598165792974
Gaia DR3 776411271141663232,-28.330820650690864,0.7559732849204437,53.357552579111506
Gaia DR3 776562492645433728,-29.903886038594365,2.0014552830985615,57.70269281389171
Gaia DR3 782550879647372416,-31.444028445321333,6.047776479078323,57.568835417701315
Gaia DR3 782592764168475008,-38.12726701138378,6.952017910218935,67.99099679497864
Gaia DR3 782628567015838464,-37.02926681408752,7.287308212500257,66.59242204171986
Gaia DR3 776692235017423488,-31.354754526522008,1.4682331432281082,57.229602361549134
Gaia DR3 776699141324846336,-29.234887856831573,1.493342455706884,54.2713418780773
Gaia DR3 776793596245845504,-36.836868528544784,3.1473540153326454,69.96580729237365
Gaia DR3 776794455239302528,-36.14377768946475,3.149575275053323,68.72729662845846
Gaia DR3 776863277795246208,-36.94377142751276,3.433354554845735,69.01466133093172
Gaia DR3 782807615620623488,-38.93069539041427,7.5203050523999835,68.57965728895962
Gaia DR3 782865786657601920,-32.06643127301186,6.46916397913466,56.46970185408242
Gaia DR3 782870253423595136,-28.055319953809477,5.479249352319869,48.98335364648656
Gaia DR3 777254360337133312,-6.2084299632051865,0.4577627168436287,12.41409644630116
Gaia DR3 778052193462283648,-20.158695779440926,1.8714019728110571,39.90823090920948
Gaia DR3 778063188578530688,-32.55654326181966,3.239359714042017,64.27479753693078
Gaia DR3 778124589431007488,-32.933993643212695,3.3083770146218257,63.894950736579204
Gaia DR3 778304909338080512,-34.77622182733769,3.4663342008435407,66.49158438908542
Gaia DR3 778323807194120448,-19.230848243265463,2.1869153246202977,37.17601179199766
Gaia DR3 778323807194605568,-19.241143750939926,2.1878134849734785,37.196455305770556
Gaia DR3 778340502115723264,-22.822958527838004,2.713922476528534,43.94034903563356
Gaia DR3 778343186086558720,-15.654957907203652,1.917528415064952,30.168150902371217
Gaia DR3 778368406134515968,-19.075665431129117,2.0074486712912183,35.7296863264792
Gaia DR3 778369677444834944,-33.30421570821673,3.52811192061122,62.46543881159019
Gaia DR3 778374350369732608,-17.530980654298766,1.931214579391174,32.7762366867682
Gaia DR3 778429703907545216,-36.06967429762515,4.915555361847751,70.63024159237881
Gaia DR3 3864118205753057280,-11.086728881386346,-24.22066861562765,36.98297129300481
Gaia DR3 3859206790390969728,-19.658363351390495,-38.273314776362,57.98718292430704
Gaia DR3 3859284748342110208,-18.632420597380996,-34.682255906146054,53.02226934813212
Gaia DR3 3864228496219589120,-3.494237593797277,-7.271366582684018,11.354136109158212
Gaia DR3 3864247810686409216,-13.851801207078385,-30.345306048629883,47.46964847631092
Gaia DR3 3864303645261204224,-12.510275051800052,-26.79748622719062,42.188796693107776
Gaia DR3 3864311616720496640,-4.919705297135553,-10.568180261487964,16.770892450275927
Gaia DR3 3864320649036046208,-19.072197134895962,-40.177781393499124,63.261582265016656
Gaia DR3 3864324948298998528,-16.21152045178236,-33.80352205400655,53.17769427954632
Gaia DR3 3864615459886222464,-1.8323877712993095,-3.561515570282961,5.700306459470575
Gaia DR3 3864686550185590528,-8.51172526181946,-18.364184078782294,30.159914147348836
Gaia DR3 3864709365051864320,-16.61922960651704,-36.133888490745875,59.54069954514347
Gaia DR3 3864723933580312832,-16.547005939852202,-35.36237553349006,57.369564017403285
Gaia DR3 3864785334433356160,-15.614027462334318,-32.808807938462394,54.70680970954112
Gaia DR3 3864889238282258304,-11.364493399919779,-23.987955537820234,40.60770418625885
Gaia DR3 3864968128241533056,-12.85680890094052,-26.703164249017938,44.10343126633791
Gaia DR3 3865002247461685248,-4.2692970835122805,-8.57959809239853,14.40362853507962
Gaia DR3 3865123567402224896,-17.040450166057063,-34.78844040054663,60.22518638563892
Gaia DR3 3865309457882868096,-12.82892378649654,-23.505760965021093,36.35558643390616
Gaia DR3 3865361169288541952,-20.33023691636793,-38.988961625277085,61.82672920907312
Gaia DR3 3865389550432396160,-19.123991025374448,-35.93317621956988,57.71453553857963
Gaia DR3 3865736308912445056,-21.910324259587973,-37.89520838356807,61.73773009763845
Gaia DR3 3865756546798334592,-22.385662382312187,-38.79347380924623,63.820199537966374
Gaia DR3 3865849867847437824,-20.908915266510565,-38.86986040140812,64.13578771737447
Gaia DR3 3865888694351776640,-19.97740841809623,-36.82849211869669,61.678641253527346
Gaia DR3 3865904121874300416,-18.039054140431016,-32.923086372834895,55.43877931207925
Gaia DR3 3865921576621491968,-10.747799912063318,-20.658647977238264,35.21802626607729
Gaia DR3 3865940680636014848,-17.5810719243211,-33.07697199956512,56.32611879093475
Gaia DR3 3865952427372565888,-13.434345303856373,-25.111699462270646,43.28540662059302
Gaia DR3 3866074236939019520,-16.159409509170235,-28.992693804590395,48.527367608195675
Gaia DR3 3866172226617666688,-22.389526827827673,-38.6832599728271,65.71171570307607
Gaia DR3 3866233013290049152,-19.576298157593918,-34.292338545147636,59.66835611274401
Gaia DR3 3866303759991305216,-15.570841118270403,-26.408897850817866,46.243840146230916
Gaia DR3 3866336710980382976,-13.858786347164834,-23.469244840788857,41.62704245748038
Gaia DR3 3867519373175108608,-19.851338631765117,-37.42162328355611,67.14497524475311
Gaia DR3 3867561120257177728,-10.658382261424066,-19.25303845157152,34.23773704052357
Gaia DR3 3867850016937383424,-15.49661452507387,-26.087847260406317,47.0685236287506
Gaia DR3 3867911417789312768,-15.603464875703095,-27.081527896129664,50.123189287142864
Gaia DR3 3867911417789931136,-15.600808242205275,-27.074770349892475,50.10925909743972
Gaia DR3 3868026965294548224,-21.214715915671754,-35.520813531604006,68.03784246987401
Gaia DR3 3857486741888336768,-12.737128834355959,-28.17796212218712,38.93465894515477
Gaia DR3 3857497221608101632,-14.971441744902672,-32.26578569887201,44.0855494351773
Gaia DR3 3857497221608527616,-15.095582786255036,-32.53329521715415,44.45200606249118
Gaia DR3 3857522441656493440,-13.795902237368377,-30.430908451984195,42.576268736318156
Gaia DR3 3857661701676251392,-16.022844118360624,-33.269580690181286,45.56412743181007
Gaia DR3 3857661770395728256,-16.0515193267612,-33.32451961994026,45.63943606203358
Gaia DR3 3857806626757027840,-19.69304807509454,-40.625042881677764,57.54474550234516
Gaia DR3 3857872051994269824,-8.565462380024758,-17.247572790644,24.451766258572405
Gaia DR3 3868701790555981696,-14.942246777367568,-24.644419081022345,39.35892748718442
Gaia DR3 3868701794850895744,-14.711219257830042,-24.263942671290256,38.751147913161816
Gaia DR3 3868765081194499584,-14.556276848087908,-24.104688577727,39.235279669297356
Gaia DR3 3868812020892719232,-14.551212059135512,-24.08202691515387,39.19727759616646
Gaia DR3 3858034058160776192,-8.938712567804421,-18.682362584837573,27.19047313795792
Gaia DR3 3858143768805929088,-12.926804435038562,-27.622686189775955,41.035193365515475
Gaia DR3 3869072742586989440,-9.299919759084,-14.51786146515296,24.058282785290594
Gaia DR3 3858404932881472768,-16.429822746522163,-32.69796294881717,48.87416886246813
Gaia DR3 3869219042057267200,-19.756400949004753,-32.853750190646224,56.60423194440942
Gaia DR3 3869392249498967168,-20.010089245938154,-31.795726285359123,55.676533818516745
Gaia DR3 3869489010817484544,-7.613687448069336,-11.932915176069953,20.746372359433412
Gaia DR3 3869494370936679808,-21.08427771321306,-32.828917499173826,56.44336934840873
Gaia DR3 3869541306339270400,-20.66944044325574,-31.073194682108646,53.307411715583825
Gaia DR3 3869555462551461504,-16.473538543091344,-25.20140234117477,43.7417181421404
Gaia DR3 3869563017398270720,-15.471991094226723,-23.430417342599803,40.50243279680855
Gaia DR3 3870283128795180160,-18.221382024460418,-27.423849531166503,46.63221156584261
Gaia DR3 3870334668402885760,-18.37893472276106,-27.11126643183459,47.021624184161674
Gaia DR3 3870355357259854720,-12.937786378668724,-18.820477734757567,32.288848080088535
Gaia DR3 3870560824200273024,-24.76376593074416,-34.85014210028256,63.87757082131018
Gaia DR3 3870873532181304832,-16.241969168913343,-26.704724237648936,48.72171507223426
Gaia DR3 3870873536474871424,-16.15730836925775,-26.562809491545643,48.46345134995026
Gaia DR3 3870908171091127552,-21.247146354181645,-34.822006582637435,64.58136142857602
Gaia DR3 3870978093158635904,-20.855701982889343,-33.171706474734755,61.68053418811429
Gaia DR3 3871036294259927168,-15.93732299543365,-26.12725144869394,50.161575867875015
Gaia DR3 3871269085782930048,-20.538546319583663,-32.053683369589116,60.56561253662924
Gaia DR3 3871535167596785408,-16.021251548861898,-24.920066714508252,49.547492403268386
Gaia DR3 3871570729926034432,-11.69804635577521,-18.667642464656705,37.53294884014822
Gaia DR3 3871622097734835456,-14.046530750909334,-22.173873946965323,44.979801279529795
Gaia DR3 3871729433265345408,-16.70088765044608,-25.429171767549366,50.63467060957112
Gaia DR3 3871785031614139776,-11.371828234845026,-16.535630128824295,32.79112815486994
Gaia DR3 3871890756529162368,-20.580284009096182,-30.877501118169107,64.55129466266546
Gaia DR3 3871910272859979136,-14.137159704885569,-20.825437381463423,42.938473318287194
Gaia DR3 3871910272860536704,-14.143866264931198,-20.83883954064724,42.96572918555518
Gaia DR3 3872049876477518080,-24.37536442771874,-34.85781331360552,64.6340826447376
Gaia DR3 3872079769449867392,-16.148784345756944,-22.951390904011532,42.899251114842606
Gaia DR3 3872135157348118656,-14.251827861964681,-20.401447766640718,38.99674284705448
Gaia DR3 3872238820678697344,-23.361415943397937,-32.310328596275504,63.11332514109682
Gaia DR3 3872347328732372608,-12.472135460027015,-16.45033979384518,30.75665443387265
Gaia DR3 3872354200680045184,-15.208114775958725,-20.046174984797396,37.74008223325112
Gaia DR3 3872383986278067968,-9.693099849392521,-12.827432128264556,24.58337469441641
Gaia DR3 3872649793599712640,-9.1081901026668,-12.678686794142557,25.98088862981559
Gaia DR3 3872807744931136000,-17.287108795229642,-23.47076897841066,50.166532285925044
Gaia DR3 3873066031380105216,-4.155604874814414,-5.3504845288113145,11.382586575341952
Gaia DR3 5199275000933988480,27.149597515012584,-53.15542932781701,-19.543601864780534
Gaia DR3 5200819196295848320,21.791426266811328,-43.1418869500402,-15.232698397100839
Gaia DR3 5201031432102133376,30.329281380907204,-61.92829432660478,-20.47611883402186
Gaia DR3 5198858835783108864,31.747525323356317,-58.85562079282664,-22.947234417670394
Gaia DR3 5198903194205014528,21.979683662165307,-41.397662196003765,-15.824125240446172
Gaia DR3 5200627086701212544,26.766274179816904,-52.2663161110304,-18.45370790697359
Gaia DR3 5200669044238283392,34.42694843921345,-67.582632041748,-23.124823979025244
Gaia DR3 5199087706000356096,6.238938517444973,-12.110450566663467,-4.421992511355123
Gaia DR3 5201479693546325632,25.949762085873694,-54.16339766048169,-16.73104908985085
Gaia DR3 5201488661435528960,15.572727687886298,-32.1664079886494,-9.86484076547327
Gaia DR3 5190942691361831552,25.067946324030373,-43.96543550093434,-20.840977329419292
Gaia DR3 5191304022668195968,27.517027663481468,-47.94522286882254,-22.20843081122887
Gaia DR3 5192264446075455744,9.340421810075076,-16.90937138112953,-7.4737398475280115
Gaia DR3 5254036349406977664,24.354840653289088,-74.61115204591835,-3.3297786059904197
Gaia DR3 5254061535106490112,1.510443921782962,-4.586321177091868,-0.16971007514973646
Gaia DR3 5362054605054173184,17.372911916024655,-68.89538093865764,12.177146405823443
Gaia DR3 5362679574334401792,17.112874671855195,-69.67541363087538,11.338094655918866
Gaia DR3 5362689710457060352,11.546198317687178,-47.519848734094914,7.909833031190825
Gaia DR3 5362980634362609536,16.299623903350795,-71.7913587402202,12.528752908989226
Gaia DR3 5361885314624642688,19.435983079984503,-74.42379258112558,12.63778675544804
Gaia DR3 5362763446456777344,12.398933862320161,-53.735599627474244,9.088179666585624
Gaia DR3 5362775747245144192,5.075698598190312,-21.300487469476757,3.695314932380306
Gaia DR3 5361924347288992896,17.79846082005457,-68.99423399814575,11.474038015196143
Gaia DR3 5362864326646704000,9.04748330662009,-37.748616578435715,7.085591213607355
Gaia DR3 5363259665499042944,16.368450171415745,-67.48008496001736,13.235541210290506
Gaia DR3 5362024609001742592,18.693506016558892,-72.50105260923101,13.318101646045363
Gaia DR3 5363212970614656640,14.091585135225564,-68.7550672637879,13.201613321242323
Gaia DR3 3556059546144350208,-2.204441858055123,-45.91450575945053,34.58769606967301
Gaia DR3 3553450645570629504,-2.2442087294332023,-36.99299781619711,23.392687526450597
Gaia DR3 3556127131749928192,-3.016162486797848,-51.11058969463494,38.591198355115736
Gaia DR3 3556133690163715840,-1.8664714139521017,-31.81452415178307,24.109820487887877
Gaia DR3 3556153623107879296,-2.4641732433709205,-39.168164407168106,29.870644076563043
Gaia DR3 3556162419201244416,-1.359948219168336,-50.33113429307255,38.24323017093395
Gaia DR3 3556253713025561856,-1.3279135485933562,-33.422209217686756,25.62700865295912
Gaia DR3 3556367546838662528,-1.473572720998046,-46.435405983308215,36.32852896877521
Gaia DR3 3553842174788268544,-3.9711752715534967,-53.40958569793885,34.896953422176324
Gaia DR3 3556664208819888512,-1.1997429996598612,-22.94611390076515,18.285418705026665
Gaia DR3 3553933777851412352,-2.563884610292602,-53.19101448339795,35.80444294448506
Gaia DR3 3556669672018274048,-2.667570045334781,-46.58706727401735,36.77217892756695
Gaia DR3 3556685133900589824,-2.1829484403593913,-46.50961008801223,37.309826212802946
Gaia DR3 3553948071502659456,-2.2567850065140735,-55.29181830053939,37.60557191937532
Gaia DR3 3556734577564244352,-4.664142227929309,-61.19429447447645,44.42325870240797
Gaia DR3 3556743133139410560,-4.1682367008020105,-51.128770997299654,36.89339838080491
Gaia DR3 3556824939380776832,-5.283903437496477,-63.59934050722317,46.53666302702941
Gaia DR3 3556832021782292864,-3.8210456527348864,-45.12952418989866,33.242648860531965
Gaia DR3 3556838069096249600,-4.871365744793289,-57.68406434203944,42.57996464013987
Gaia DR3 3554195186740330496,-2.595904097504789,-41.46307109246611,27.93626494735131
Gaia DR3 3554215355906710784,-4.1533021247343935,-60.65904953927446,40.84893972255837
Gaia DR3 3556982070759590784,-4.474267733094623,-54.00463776352801,40.84076006067391
Gaia DR3 3557057112428245504,-5.492484342080749,-55.78635915606969,41.08760304266466
Gaia DR3 3554395813252625920,-1.0451696956989251,-15.443365479646587,10.682329898245527
Gaia DR3 3554409179190858880,-1.8931226334229851,-26.946978758507246,18.782407637143674
Gaia DR3 3554418421960454016,-3.8649970571809753,-51.48810011526891,35.77495449907269
Gaia DR3 3557148539397328896,-2.821664254339721,-30.438054800241183,22.834103219974715
Gaia DR3 3557158782894062080,-3.6872750110431607,-38.56843194061606,28.786807779988926
Gaia DR3 3557165723561220224,-5.4062381367356025,-55.26281950495546,41.477847419641
Gaia DR3 3557198846349050880,-6.015818902781513,-63.08138349956836,47.95459143953143
Gaia DR3 3557309793944441344,-3.092595510255448,-45.309781986643536,35.158229179212334
Gaia DR3 3557361436631083392,-3.6081146616351454,-47.957433763934574,37.110667125878514
Gaia DR3 3563691874828147200,-3.4730113596805285,-56.05915076289418,47.613044241360896
Gaia DR3 3557387240794686080,-3.0130503785197487,-41.3157383760774,32.26688536083167
Gaia DR3 3563713143506203520,-2.7920845758815505,-44.32502347397987,37.91051954545585
Gaia DR3 3563713143506203904,-2.7998421701209733,-44.41777254098079,37.990846766271304
Gaia DR3 3554658802689461376,-4.388239374833404,-50.83521358290186,33.999976210927215
Gaia DR3 3554658802690178432,-4.356501764562305,-50.51076186904487,33.779106862889996
Gaia DR3 3557461767066965248,-0.8153208437378012,-13.774506492077013,11.078855533525928
Gaia DR3 3563790517340836480,-4.294514118322846,-59.113303123844155,49.32164532010666
Gaia DR3 3557470460080778240,-2.970181418376445,-51.10392204721269,41.40807834172755
Gaia DR3 3557498291468746240,-2.381578425893286,-32.04188292086117,25.455226377426154
Gaia DR3 3563850307581238400,-2.310256970790225,-24.80472522544981,20.586410886288874
Gaia DR3 3557547112361105408,-3.660876674599388,-50.54778572498144,40.878206957483194
